Fecha,Estacion,Serie,Nivel_mensual,Tendencia_lineal,Coef_pendiente_lineal,Coef_intercepto_lineal
1975-06-01,Calamar,Calamar,563.0,517.8045146585356,0.09613107302371589,517.8045146585356
1975-07-01,Calamar,Calamar,612.0769230769231,517.9006457315593,0.09613107302371589,517.8045146585356
1975-08-01,Calamar,Calamar,644.3225806451613,517.9967768045831,0.09613107302371589,517.8045146585356
1975-09-01,Calamar,Calamar,714.0333333333333,518.0929078776068,0.09613107302371589,517.8045146585356
1975-10-01,Calamar,Calamar,791.3225806451613,518.1890389506304,0.09613107302371589,517.8045146585356
1975-11-01,Calamar,Calamar,857.9,518.2851700236541,0.09613107302371589,517.8045146585356
1975-12-01,Calamar,Calamar,857.1290322580645,518.3813010966779,0.09613107302371589,517.8045146585356
1976-01-01,Calamar,Calamar,708.2258064516129,518.4774321697016,0.09613107302371589,517.8045146585356
1976-02-01,Calamar,Calamar,452.0689655172414,518.5735632427253,0.09613107302371589,517.8045146585356
1976-03-01,Calamar,Calamar,407.8709677419355,518.669694315749,0.09613107302371589,517.8045146585356
1976-04-01,Calamar,Calamar,447.46666666666664,518.7658253887728,0.09613107302371589,517.8045146585356
1976-05-01,Calamar,Calamar,574.4193548387096,518.8619564617965,0.09613107302371589,517.8045146585356
1976-06-01,Calamar,Calamar,599.7,518.9580875348202,0.09613107302371589,517.8045146585356
1976-07-01,Calamar,Calamar,544.0322580645161,519.054218607844,0.09613107302371589,517.8045146585356
1976-08-01,Calamar,Calamar,420.7096774193548,519.1503496808676,0.09613107302371589,517.8045146585356
1976-09-01,Calamar,Calamar,348.1666666666667,519.2464807538913,0.09613107302371589,517.8045146585356
1976-10-01,Calamar,Calamar,528.8709677419355,519.342611826915,0.09613107302371589,517.8045146585356
1976-11-01,Calamar,Calamar,645.8,519.4387428999388,0.09613107302371589,517.8045146585356
1976-12-01,Calamar,Calamar,511.19354838709677,519.5348739729625,0.09613107302371589,517.8045146585356
1977-01-01,Calamar,Calamar,241.38709677419354,519.6310050459862,0.09613107302371589,517.8045146585356
1977-02-01,Calamar,Calamar,162.0,519.7271361190099,0.09613107302371589,517.8045146585356
1977-03-01,Calamar,Calamar,148.38709677419354,519.8232671920337,0.09613107302371589,517.8045146585356
1977-04-01,Calamar,Calamar,232.43333333333334,519.9193982650573,0.09613107302371589,517.8045146585356
1977-06-01,Calamar,Calamar,501.6333333333333,520.015529338081,0.09613107302371589,517.8045146585356
1977-07-01,Calamar,Calamar,468.4516129032258,520.1116604111048,0.09613107302371589,517.8045146585356
1977-08-01,Calamar,Calamar,474.8709677419355,520.2077914841285,0.09613107302371589,517.8045146585356
1977-09-01,Calamar,Calamar,430.03333333333336,520.3039225571522,0.09613107302371589,517.8045146585356
1977-10-01,Calamar,Calamar,597.516129032258,520.4000536301759,0.09613107302371589,517.8045146585356
1977-11-01,Calamar,Calamar,712.6333333333333,520.4961847031997,0.09613107302371589,517.8045146585356
1977-12-01,Calamar,Calamar,685.2,520.5923157762234,0.09613107302371589,517.8045146585356
1978-01-01,Calamar,Calamar,388.06451612903226,520.688446849247,0.09613107302371589,517.8045146585356
1978-02-01,Calamar,Calamar,215.10714285714286,520.7845779222708,0.09613107302371589,517.8045146585356
1978-03-01,Calamar,Calamar,208.7741935483871,520.8807089952945,0.09613107302371589,517.8045146585356
1978-04-01,Calamar,Calamar,441.8,520.9768400683182,0.09613107302371589,517.8045146585356
1978-05-01,Calamar,Calamar,603.7096774193549,521.0729711413419,0.09613107302371589,517.8045146585356
1978-06-01,Calamar,Calamar,645.6666666666666,521.1691022143657,0.09613107302371589,517.8045146585356
1978-07-01,Calamar,Calamar,624.1612903225806,521.2652332873894,0.09613107302371589,517.8045146585356
1978-08-01,Calamar,Calamar,516.7741935483871,521.3613643604131,0.09613107302371589,517.8045146585356
1978-09-01,Calamar,Calamar,486.76666666666665,521.4574954334367,0.09613107302371589,517.8045146585356
1978-10-01,Calamar,Calamar,577.483870967742,521.5536265064605,0.09613107302371589,517.8045146585356
1978-11-01,Calamar,Calamar,672.4666666666667,521.6497575794842,0.09613107302371589,517.8045146585356
1978-12-01,Calamar,Calamar,651.9032258064516,521.7458886525079,0.09613107302371589,517.8045146585356
1979-01-01,Calamar,Calamar,409.80645161290323,521.8420197255317,0.09613107302371589,517.8045146585356
1979-02-01,Calamar,Calamar,219.53571428571428,521.9381507985554,0.09613107302371589,517.8045146585356
1979-03-01,Calamar,Calamar,258.61290322580646,522.0342818715791,0.09613107302371589,517.8045146585356
1979-04-01,Calamar,Calamar,324.9,522.1304129446028,0.09613107302371589,517.8045146585356
1979-05-01,Calamar,Calamar,514.0967741935484,522.2265440176266,0.09613107302371589,517.8045146585356
1979-06-01,Calamar,Calamar,631.7333333333333,522.3226750906503,0.09613107302371589,517.8045146585356
1979-07-01,Calamar,Calamar,629.1290322580645,522.4188061636739,0.09613107302371589,517.8045146585356
1979-08-01,Calamar,Calamar,511.51612903225805,522.5149372366976,0.09613107302371589,517.8045146585356
1979-09-01,Calamar,Calamar,592.3666666666667,522.6110683097214,0.09613107302371589,517.8045146585356
1979-10-01,Calamar,Calamar,651.1290322580645,522.7071993827451,0.09613107302371589,517.8045146585356
1979-11-01,Calamar,Calamar,737.1,522.8033304557688,0.09613107302371589,517.8045146585356
1979-12-01,Calamar,Calamar,785.8709677419355,522.8994615287926,0.09613107302371589,517.8045146585356
1980-01-01,Calamar,Calamar,546.7741935483871,522.9955926018163,0.09613107302371589,517.8045146585356
1980-02-01,Calamar,Calamar,354.9655172413793,523.09172367484,0.09613107302371589,517.8045146585356
1980-03-01,Calamar,Calamar,245.41935483870967,523.1878547478636,0.09613107302371589,517.8045146585356
1980-04-01,Calamar,Calamar,260.46666666666664,523.2839858208874,0.09613107302371589,517.8045146585356
1980-05-01,Calamar,Calamar,388.35483870967744,523.3801168939111,0.09613107302371589,517.8045146585356
1980-06-01,Calamar,Calamar,492.4,523.4762479669348,0.09613107302371589,517.8045146585356
1980-07-01,Calamar,Calamar,441.22222222222223,523.5723790399586,0.09613107302371589,517.8045146585356
1980-08-01,Calamar,Calamar,466.93548387096774,523.6685101129823,0.09613107302371589,517.8045146585356
1980-09-01,Calamar,Calamar,458.73333333333335,523.764641186006,0.09613107302371589,517.8045146585356
1980-10-01,Calamar,Calamar,580.9677419354839,523.8607722590297,0.09613107302371589,517.8045146585356
1980-11-01,Calamar,Calamar,645.7666666666667,523.9569033320535,0.09613107302371589,517.8045146585356
1980-12-01,Calamar,Calamar,625.0645161290323,524.0530344050771,0.09613107302371589,517.8045146585356
1981-01-01,Calamar,Calamar,463.6774193548387,524.1491654781008,0.09613107302371589,517.8045146585356
1981-02-01,Calamar,Calamar,281.07142857142856,524.2452965511245,0.09613107302371589,517.8045146585356
1981-03-01,Calamar,Calamar,360.16129032258067,524.3414276241483,0.09613107302371589,517.8045146585356
1981-04-01,Calamar,Calamar,359.1666666666667,524.437558697172,0.09613107302371589,517.8045146585356
1981-05-01,Calamar,Calamar,627.1935483870968,524.5336897701957,0.09613107302371589,517.8045146585356
1981-06-01,Calamar,Calamar,800.7333333333333,524.6298208432195,0.09613107302371589,517.8045146585356
1981-07-01,Calamar,Calamar,802.9032258064516,524.7259519162432,0.09613107302371589,517.8045146585356
1981-08-01,Calamar,Calamar,685.0322580645161,524.8220829892668,0.09613107302371589,517.8045146585356
1981-09-01,Calamar,Calamar,662.1666666666666,524.9182140622905,0.09613107302371589,517.8045146585356
1981-10-01,Calamar,Calamar,641.2903225806451,525.0143451353143,0.09613107302371589,517.8045146585356
1981-11-01,Calamar,Calamar,699.9,525.110476208338,0.09613107302371589,517.8045146585356
1981-12-01,Calamar,Calamar,719.2258064516129,525.2066072813617,0.09613107302371589,517.8045146585356
1982-01-01,Calamar,Calamar,624.8709677419355,525.3027383543854,0.09613107302371589,517.8045146585356
1982-02-01,Calamar,Calamar,469.9642857142857,525.3988694274092,0.09613107302371589,517.8045146585356
1982-03-01,Calamar,Calamar,423.741935483871,525.4950005004329,0.09613107302371589,517.8045146585356
1982-04-01,Calamar,Calamar,504.6333333333333,525.5911315734566,0.09613107302371589,517.8045146585356
1982-05-01,Calamar,Calamar,664.6451612903226,525.6872626464803,0.09613107302371589,517.8045146585356
1982-06-01,Calamar,Calamar,774.7333333333333,525.783393719504,0.09613107302371589,517.8045146585356
1982-07-01,Calamar,Calamar,693.6451612903226,525.8795247925277,0.09613107302371589,517.8045146585356
1982-08-01,Calamar,Calamar,538.3225806451613,525.9756558655514,0.09613107302371589,517.8045146585356
1982-09-01,Calamar,Calamar,482.6666666666667,526.0717869385752,0.09613107302371589,517.8045146585356
1982-10-01,Calamar,Calamar,589.0,526.1679180115989,0.09613107302371589,517.8045146585356
1982-11-01,Calamar,Calamar,685.7666666666667,526.2640490846226,0.09613107302371589,517.8045146585356
1982-12-01,Calamar,Calamar,580.1290322580645,526.3601801576463,0.09613107302371589,517.8045146585356
1983-01-01,Calamar,Calamar,370.80645161290323,526.45631123067,0.09613107302371589,517.8045146585356
1983-02-01,Calamar,Calamar,210.89285714285714,526.5524423036937,0.09613107302371589,517.8045146585356
1983-03-01,Calamar,Calamar,235.25806451612902,526.6485733767174,0.09613107302371589,517.8045146585356
1983-04-01,Calamar,Calamar,372.26666666666665,526.7447044497412,0.09613107302371589,517.8045146585356
1983-05-01,Calamar,Calamar,565.8709677419355,526.8408355227649,0.09613107302371589,517.8045146585356
1983-06-01,Calamar,Calamar,618.6,526.9369665957886,0.09613107302371589,517.8045146585356
1983-07-01,Calamar,Calamar,504.741935483871,527.0330976688123,0.09613107302371589,517.8045146585356
1983-08-01,Calamar,Calamar,470.38709677419354,527.1292287418361,0.09613107302371589,517.8045146585356
1983-09-01,Calamar,Calamar,512.3333333333334,527.2253598148598,0.09613107302371589,517.8045146585356
1983-10-01,Calamar,Calamar,560.4516129032259,527.3214908878834,0.09613107302371589,517.8045146585356
1983-11-01,Calamar,Calamar,606.9,527.4176219609071,0.09613107302371589,517.8045146585356
1983-12-01,Calamar,Calamar,576.4193548387096,527.5137530339309,0.09613107302371589,517.8045146585356
1984-01-01,Calamar,Calamar,511.9032258064516,527.6098841069546,0.09613107302371589,517.8045146585356
1984-02-01,Calamar,Calamar,428.7241379310345,527.7060151799783,0.09613107302371589,517.8045146585356
1984-03-01,Calamar,Calamar,372.38709677419354,527.8021462530021,0.09613107302371589,517.8045146585356
1984-04-01,Calamar,Calamar,343.3,527.8982773260258,0.09613107302371589,517.8045146585356
1984-05-01,Calamar,Calamar,494.48387096774195,527.9944083990495,0.09613107302371589,517.8045146585356
1984-06-01,Calamar,Calamar,638.0666666666667,528.0905394720731,0.09613107302371589,517.8045146585356
1984-07-01,Calamar,Calamar,704.6774193548387,528.186670545097,0.09613107302371589,517.8045146585356
1984-08-01,Calamar,Calamar,705.2903225806451,528.2828016181206,0.09613107302371589,517.8045146585356
1984-09-01,Calamar,Calamar,690.2666666666667,528.3789326911443,0.09613107302371589,517.8045146585356
1984-10-01,Calamar,Calamar,749.5806451612904,528.4750637641681,0.09613107302371589,517.8045146585356
1984-11-01,Calamar,Calamar,821.6,528.5711948371918,0.09613107302371589,517.8045146585356
1984-12-01,Calamar,Calamar,808.5806451612904,528.6673259102155,0.09613107302371589,517.8045146585356
1985-01-01,Calamar,Calamar,571.3870967741935,528.7634569832392,0.09613107302371589,517.8045146585356
1985-02-01,Calamar,Calamar,312.67857142857144,528.859588056263,0.09613107302371589,517.8045146585356
1985-03-01,Calamar,Calamar,239.70967741935485,528.9557191292866,0.09613107302371589,517.8045146585356
1985-04-01,Calamar,Calamar,317.56666666666666,529.0518502023103,0.09613107302371589,517.8045146585356
1985-05-01,Calamar,Calamar,433.1290322580645,529.147981275334,0.09613107302371589,517.8045146585356
1985-06-01,Calamar,Calamar,478.2,529.2441123483578,0.09613107302371589,517.8045146585356
1985-07-01,Calamar,Calamar,374.741935483871,529.3402434213815,0.09613107302371589,517.8045146585356
1985-08-01,Calamar,Calamar,467.51612903225805,529.4363744944052,0.09613107302371589,517.8045146585356
1985-09-01,Calamar,Calamar,567.5333333333333,529.532505567429,0.09613107302371589,517.8045146585356
1985-10-01,Calamar,Calamar,632.1612903225806,529.6286366404527,0.09613107302371589,517.8045146585356
1985-11-01,Calamar,Calamar,674.6,529.7247677134764,0.09613107302371589,517.8045146585356
1985-12-01,Calamar,Calamar,666.741935483871,529.8208987865,0.09613107302371589,517.8045146585356
1986-01-01,Calamar,Calamar,432.741935483871,529.9170298595238,0.09613107302371589,517.8045146585356
1986-02-01,Calamar,Calamar,336.35714285714283,530.0131609325475,0.09613107302371589,517.8045146585356
1986-03-01,Calamar,Calamar,376.7096774193548,530.1092920055712,0.09613107302371589,517.8045146585356
1986-04-01,Calamar,Calamar,434.6666666666667,530.2054230785949,0.09613107302371589,517.8045146585356
1986-05-01,Calamar,Calamar,549.9677419354839,530.3015541516187,0.09613107302371589,517.8045146585356
1986-06-01,Calamar,Calamar,604.3666666666667,530.3976852246424,0.09613107302371589,517.8045146585356
1986-07-01,Calamar,Calamar,572.7096774193549,530.4938162976661,0.09613107302371589,517.8045146585356
1986-08-01,Calamar,Calamar,412.4516129032258,530.5899473706899,0.09613107302371589,517.8045146585356
1986-09-01,Calamar,Calamar,411.53333333333336,530.6860784437135,0.09613107302371589,517.8045146585356
1986-10-01,Calamar,Calamar,551.8387096774194,530.7822095167372,0.09613107302371589,517.8045146585356
1986-11-01,Calamar,Calamar,690.3666666666667,530.8783405897609,0.09613107302371589,517.8045146585356
1986-12-01,Calamar,Calamar,626.5806451612904,530.9744716627847,0.09613107302371589,517.8045146585356
1987-01-01,Calamar,Calamar,356.35483870967744,531.0706027358084,0.09613107302371589,517.8045146585356
1987-02-01,Calamar,Calamar,241.85714285714286,531.1667338088321,0.09613107302371589,517.8045146585356
1987-03-01,Calamar,Calamar,203.61290322580646,531.2628648818559,0.09613107302371589,517.8045146585356
1987-04-01,Calamar,Calamar,282.3333333333333,531.3589959548796,0.09613107302371589,517.8045146585356
1987-05-01,Calamar,Calamar,455.61290322580646,531.4551270279032,0.09613107302371589,517.8045146585356
1987-06-01,Calamar,Calamar,516.4333333333333,531.5512581009269,0.09613107302371589,517.8045146585356
1987-07-01,Calamar,Calamar,441.38709677419354,531.6473891739507,0.09613107302371589,517.8045146585356
1987-08-01,Calamar,Calamar,555.0645161290323,531.7435202469744,0.09613107302371589,517.8045146585356
1987-09-01,Calamar,Calamar,561.0333333333333,531.8396513199981,0.09613107302371589,517.8045146585356
1987-10-01,Calamar,Calamar,631.8387096774194,531.9357823930218,0.09613107302371589,517.8045146585356
1987-11-01,Calamar,Calamar,737.2333333333333,532.0319134660456,0.09613107302371589,517.8045146585356
1987-12-01,Calamar,Calamar,738.7096774193549,532.1280445390693,0.09613107302371589,517.8045146585356
1988-01-01,Calamar,Calamar,477.0967741935484,532.224175612093,0.09613107302371589,517.8045146585356
1988-02-01,Calamar,Calamar,274.62068965517244,532.3203066851167,0.09613107302371589,517.8045146585356
1988-03-01,Calamar,Calamar,212.06451612903226,532.4164377581404,0.09613107302371589,517.8045146585356
1988-04-01,Calamar,Calamar,303.8666666666667,532.5125688311641,0.09613107302371589,517.8045146585356
1988-05-01,Calamar,Calamar,428.61290322580646,532.6086999041878,0.09613107302371589,517.8045146585356
1988-06-01,Calamar,Calamar,478.6666666666667,532.7048309772116,0.09613107302371589,517.8045146585356
1988-07-01,Calamar,Calamar,618.6129032258065,532.8009620502353,0.09613107302371589,517.8045146585356
1988-08-01,Calamar,Calamar,671.6774193548387,532.897093123259,0.09613107302371589,517.8045146585356
1988-09-01,Calamar,Calamar,758.8333333333334,532.9932241962827,0.09613107302371589,517.8045146585356
1988-10-01,Calamar,Calamar,816.9677419354839,533.0893552693065,0.09613107302371589,517.8045146585356
1988-11-01,Calamar,Calamar,827.9,533.1854863423301,0.09613107302371589,517.8045146585356
1988-12-01,Calamar,Calamar,843.9032258064516,533.2816174153538,0.09613107302371589,517.8045146585356
1989-01-01,Calamar,Calamar,727.8709677419355,533.3777484883776,0.09613107302371589,517.8045146585356
1989-02-01,Calamar,Calamar,522.6428571428571,533.4738795614013,0.09613107302371589,517.8045146585356
1989-03-01,Calamar,Calamar,453.5806451612903,533.570010634425,0.09613107302371589,517.8045146585356
1989-04-01,Calamar,Calamar,432.46666666666664,533.6661417074487,0.09613107302371589,517.8045146585356
1989-05-01,Calamar,Calamar,475.35483870967744,533.7622727804725,0.09613107302371589,517.8045146585356
1989-06-01,Calamar,Calamar,545.5,533.8584038534962,0.09613107302371589,517.8045146585356
1989-07-01,Calamar,Calamar,525.1935483870968,533.9545349265198,0.09613107302371589,517.8045146585356
1989-08-01,Calamar,Calamar,504.741935483871,534.0506659995435,0.09613107302371589,517.8045146585356
1989-09-01,Calamar,Calamar,584.4666666666667,534.1467970725673,0.09613107302371589,517.8045146585356
1989-10-01,Calamar,Calamar,689.6774193548387,534.242928145591,0.09613107302371589,517.8045146585356
1989-11-01,Calamar,Calamar,748.2333333333333,534.3390592186147,0.09613107302371589,517.8045146585356
1989-12-01,Calamar,Calamar,694.9354838709677,534.4351902916385,0.09613107302371589,517.8045146585356
1990-01-01,Calamar,Calamar,463.7096774193548,534.5313213646622,0.09613107302371589,517.8045146585356
1990-02-01,Calamar,Calamar,320.2142857142857,534.6274524376859,0.09613107302371589,517.8045146585356
1990-04-01,Calamar,Calamar,344.23333333333335,534.7235835107095,0.09613107302371589,517.8045146585356
1990-05-01,Calamar,Calamar,521.8064516129032,534.8197145837333,0.09613107302371589,517.8045146585356
1990-06-01,Calamar,Calamar,544.4333333333333,534.915845656757,0.09613107302371589,517.8045146585356
1990-07-01,Calamar,Calamar,502.06451612903226,535.0119767297807,0.09613107302371589,517.8045146585356
1990-08-01,Calamar,Calamar,437.741935483871,535.1081078028044,0.09613107302371589,517.8045146585356
1990-09-01,Calamar,Calamar,460.43333333333334,535.2042388758282,0.09613107302371589,517.8045146585356
1990-10-01,Calamar,Calamar,564.7096774193549,535.3003699488519,0.09613107302371589,517.8045146585356
1990-11-01,Calamar,Calamar,681.5,535.3965010218756,0.09613107302371589,517.8045146585356
1990-12-01,Calamar,Calamar,694.6129032258065,535.4926320948994,0.09613107302371589,517.8045146585356
1991-01-01,Calamar,Calamar,479.61290322580646,535.588763167923,0.09613107302371589,517.8045146585356
1991-02-01,Calamar,Calamar,243.46428571428572,535.6848942409467,0.09613107302371589,517.8045146585356
1991-03-01,Calamar,Calamar,282.2903225806452,535.7810253139704,0.09613107302371589,517.8045146585356
1991-04-01,Calamar,Calamar,334.4,535.8771563869942,0.09613107302371589,517.8045146585356
1991-05-01,Calamar,Calamar,441.48387096774195,535.9732874600179,0.09613107302371589,517.8045146585356
1991-06-01,Calamar,Calamar,487.3666666666667,536.0694185330416,0.09613107302371589,517.8045146585356
1991-07-01,Calamar,Calamar,463.5483870967742,536.1655496060654,0.09613107302371589,517.8045146585356
1991-08-01,Calamar,Calamar,438.61290322580646,536.2616806790891,0.09613107302371589,517.8045146585356
1991-09-01,Calamar,Calamar,375.2,536.3578117521128,0.09613107302371589,517.8045146585356
1991-10-01,Calamar,Calamar,526.7666666666667,536.4539428251364,0.09613107302371589,517.8045146585356
1991-11-01,Calamar,Calamar,554.0666666666667,536.5500738981602,0.09613107302371589,517.8045146585356
1991-12-01,Calamar,Calamar,566.6129032258065,536.6462049711839,0.09613107302371589,517.8045146585356
1992-01-01,Calamar,Calamar,351.3225806451613,536.7423360442076,0.09613107302371589,517.8045146585356
1992-02-01,Calamar,Calamar,223.44827586206895,536.8384671172313,0.09613107302371589,517.8045146585356
1992-03-01,Calamar,Calamar,202.25806451612902,536.9345981902551,0.09613107302371589,517.8045146585356
1992-04-01,Calamar,Calamar,195.1,537.0307292632788,0.09613107302371589,517.8045146585356
1992-05-01,Calamar,Calamar,359.96774193548384,537.1268603363025,0.09613107302371589,517.8045146585356
1992-06-01,Calamar,Calamar,429.3666666666667,537.2229914093263,0.09613107302371589,517.8045146585356
1992-07-01,Calamar,Calamar,383.80645161290323,537.3191224823499,0.09613107302371589,517.8045146585356
1992-08-01,Calamar,Calamar,444.61290322580646,537.4152535553736,0.09613107302371589,517.8045146585356
1992-09-01,Calamar,Calamar,469.1666666666667,537.5113846283973,0.09613107302371589,517.8045146585356
1992-10-01,Calamar,Calamar,523.741935483871,537.6075157014211,0.09613107302371589,517.8045146585356
1992-11-01,Calamar,Calamar,524.1,537.7036467744448,0.09613107302371589,517.8045146585356
1992-12-01,Calamar,Calamar,534.9677419354839,537.7997778474685,0.09613107302371589,517.8045146585356
1993-01-01,Calamar,Calamar,399.96774193548384,537.8959089204922,0.09613107302371589,517.8045146585356
1993-02-01,Calamar,Calamar,294.7857142857143,537.992039993516,0.09613107302371589,517.8045146585356
1993-03-01,Calamar,Calamar,270.38709677419354,538.0881710665396,0.09613107302371589,517.8045146585356
1993-04-01,Calamar,Calamar,411.3666666666667,538.1843021395633,0.09613107302371589,517.8045146585356
1993-05-01,Calamar,Calamar,554.4516129032259,538.2804332125871,0.09613107302371589,517.8045146585356
1993-06-01,Calamar,Calamar,623.0666666666667,538.3765642856108,0.09613107302371589,517.8045146585356
1993-07-01,Calamar,Calamar,576.1935483870968,538.4726953586345,0.09613107302371589,517.8045146585356
1993-08-01,Calamar,Calamar,482.64516129032256,538.5688264316582,0.09613107302371589,517.8045146585356
1993-09-01,Calamar,Calamar,543.4333333333333,538.664957504682,0.09613107302371589,517.8045146585356
1993-10-01,Calamar,Calamar,605.8709677419355,538.7610885777057,0.09613107302371589,517.8045146585356
1993-11-01,Calamar,Calamar,647.0,538.8572196507293,0.09613107302371589,517.8045146585356
1993-12-01,Calamar,Calamar,706.8064516129032,538.9533507237531,0.09613107302371589,517.8045146585356
1994-01-01,Calamar,Calamar,603.1290322580645,539.0494817967768,0.09613107302371589,517.8045146585356
1994-02-01,Calamar,Calamar,408.82142857142856,539.1456128698005,0.09613107302371589,517.8045146585356
1994-03-01,Calamar,Calamar,408.7741935483871,539.2417439428242,0.09613107302371589,517.8045146585356
1994-04-01,Calamar,Calamar,502.56666666666666,539.337875015848,0.09613107302371589,517.8045146585356
1994-05-01,Calamar,Calamar,605.4516129032259,539.4340060888717,0.09613107302371589,517.8045146585356
1994-06-01,Calamar,Calamar,666.4,539.5301371618954,0.09613107302371589,517.8045146585356
1994-07-01,Calamar,Calamar,623.7096774193549,539.626268234919,0.09613107302371589,517.8045146585356
1994-08-01,Calamar,Calamar,530.6451612903226,539.7223993079429,0.09613107302371589,517.8045146585356
1994-09-01,Calamar,Calamar,511.6,539.8185303809665,0.09613107302371589,517.8045146585356
1994-10-01,Calamar,Calamar,595.9677419354839,539.9146614539902,0.09613107302371589,517.8045146585356
1994-11-01,Calamar,Calamar,694.3333333333334,540.010792527014,0.09613107302371589,517.8045146585356
1994-12-01,Calamar,Calamar,719.3225806451613,540.1069236000377,0.09613107302371589,517.8045146585356
1995-01-01,Calamar,Calamar,470.06451612903226,540.2030546730614,0.09613107302371589,517.8045146585356
1995-02-01,Calamar,Calamar,240.10714285714286,540.2991857460851,0.09613107302371589,517.8045146585356
1995-03-01,Calamar,Calamar,249.83870967741936,540.3953168191089,0.09613107302371589,517.8045146585356
1995-04-01,Calamar,Calamar,350.1333333333333,540.4914478921326,0.09613107302371589,517.8045146585356
1995-05-01,Calamar,Calamar,517.2258064516129,540.5875789651562,0.09613107302371589,517.8045146585356
1995-06-01,Calamar,Calamar,610.7,540.6837100381799,0.09613107302371589,517.8045146585356
1995-07-01,Calamar,Calamar,642.7096774193549,540.7798411112037,0.09613107302371589,517.8045146585356
1995-08-01,Calamar,Calamar,712.0,540.8759721842274,0.09613107302371589,517.8045146585356
1995-09-01,Calamar,Calamar,751.9333333333333,540.9721032572511,0.09613107302371589,517.8045146585356
1995-10-01,Calamar,Calamar,731.3870967741935,541.0682343302749,0.09613107302371589,517.8045146585356
1995-11-01,Calamar,Calamar,785.0,541.1643654032986,0.09613107302371589,517.8045146585356
1995-12-01,Calamar,Calamar,743.0645161290323,541.2604964763223,0.09613107302371589,517.8045146585356
1996-01-01,Calamar,Calamar,577.2903225806451,541.356627549346,0.09613107302371589,517.8045146585356
1996-02-01,Calamar,Calamar,466.17241379310343,541.4527586223697,0.09613107302371589,517.8045146585356
1996-03-01,Calamar,Calamar,523.258064516129,541.5488896953934,0.09613107302371589,517.8045146585356
1996-04-01,Calamar,Calamar,569.7333333333333,541.6450207684171,0.09613107302371589,517.8045146585356
1996-05-01,Calamar,Calamar,600.9354838709677,541.7411518414408,0.09613107302371589,517.8045146585356
1996-06-01,Calamar,Calamar,699.7666666666667,541.8372829144646,0.09613107302371589,517.8045146585356
1996-07-01,Calamar,Calamar,776.258064516129,541.9334139874883,0.09613107302371589,517.8045146585356
1996-08-01,Calamar,Calamar,780.1612903225806,542.029545060512,0.09613107302371589,517.8045146585356
1996-09-01,Calamar,Calamar,743.7,542.1256761335358,0.09613107302371589,517.8045146585356
1996-10-01,Calamar,Calamar,729.3870967741935,542.2218072065594,0.09613107302371589,517.8045146585356
1996-11-01,Calamar,Calamar,755.3666666666667,542.3179382795831,0.09613107302371589,517.8045146585356
1996-12-01,Calamar,Calamar,707.0967741935484,542.4140693526068,0.09613107302371589,517.8045146585356
1997-01-01,Calamar,Calamar,512.1935483870968,542.5102004256306,0.09613107302371589,517.8045146585356
1997-02-01,Calamar,Calamar,462.67857142857144,542.6063314986543,0.09613107302371589,517.8045146585356
1997-03-01,Calamar,Calamar,358.4516129032258,542.702462571678,0.09613107302371589,517.8045146585356
1997-04-01,Calamar,Calamar,358.3,542.7985936447017,0.09613107302371589,517.8045146585356
1997-05-01,Calamar,Calamar,436.6774193548387,542.8947247177255,0.09613107302371589,517.8045146585356
1997-06-01,Calamar,Calamar,496.5,542.9908557907492,0.09613107302371589,517.8045146585356
1997-07-01,Calamar,Calamar,470.38709677419354,543.0869868637728,0.09613107302371589,517.8045146585356
1997-08-01,Calamar,Calamar,363.7096774193548,543.1831179367966,0.09613107302371589,517.8045146585356
1997-09-01,Calamar,Calamar,354.8333333333333,543.2792490098203,0.09613107302371589,517.8045146585356
1997-10-01,Calamar,Calamar,470.03225806451616,543.375380082844,0.09613107302371589,517.8045146585356
1997-11-01,Calamar,Calamar,509.3,543.4715111558677,0.09613107302371589,517.8045146585356
