Fecha,SVR,Random Forest,KNN,XGBoost,Árbol de Decisión,Ridge,Lasso,CNN,RNN,XARIMA/ARIMA,LSTM,MLP
2024-11-20,0.9562331106974398,2.2862104543999067,0.3791139695365473,0.8768000000000029,1.7916666666666288,1.721053805847987,1.7215503935673269,0.5021000000000413,1.5421134418267002,1.6819243007408886,3.1938499999999976,3.8448901252786527
2024-11-21,3.0861012247145254,2.794611826952405,2.0395664655439987,3.800899999999956,0.4500000000000455,3.945269436619583,3.945066351207174,1.6346999999999525,3.5430888542815637,4.236004055140029,5.499500000000012,6.360205616042094
2024-11-22,5.677463491148046,4.536624999999958,4.28835128607966,6.277299999999968,6.427083333333371,7.132356374685514,7.134239601925401,4.440399999999954,6.148391189525455,8.598957269394077,8.96465999999998,10.995533200962427
2024-11-23,1.4043699355104309,0.17992380952375697,3.0475444649631527,1.633100000000013,0.2152777777778283,1.17469893371549,1.1775053193725853,1.2717000000000098,0.7179583747855531,4.981412842381133,4.368839999999977,8.231189752229625
2024-11-24,0.19621352323838437,1.1496000000000777,1.5944469111248054,1.1298000000000457,0.25,1.7297028143622128,1.7249421905929694,1.3822999999999865,0.03775328760366392,4.40997260628933,5.067900000000009,7.45382101116877
2024-11-25,1.8224969286163741,0.7364999999999782,0.7919700157597163,2.324299999999994,0.8958333333333712,3.481200655545422,3.481197155425207,0.42639999999994416,1.3074684321325094,5.079412862135996,5.99369999999999,7.570431653330957
2024-11-26,2.1078635197027324,1.3253000000000839,2.320289105859615,4.210699999999974,2.5803571428571104,3.9495389402227374,3.9494694493284896,0.7165999999999713,1.3466310654125664,5.90090882263064,7.2473999999999705,8.427379045068278
2024-11-27,0.11914759780324857,0.9137083333332612,0.8931240338824864,4.345699999999965,2.203125,2.1823631719859122,2.1823941373272646,0.8904400000000123,0.8426925112585195,4.538601891690746,6.268800000000056,7.1362767198056645
2024-11-28,0.377097151939779,0.3634750000001077,0.11922436333873065,2.066400000000044,0.6499999999999773,1.4327860758305633,1.4307996180652935,1.9388400000000274,1.7319914427439471,3.22445125878653,5.522500000000036,5.566284250199828
2024-11-29,1.8742488724539044,1.9214166666665733,2.4639570495817225,1.8741999999999734,3.0078125,3.343624818548278,3.3422530542771938,0.09360000000003765,0.05717112992260809,4.245045980166765,6.731499999999983,8.677991395677282
2024-11-30,0.7703495988936311,1.1407833333332746,0.11130798585315915,2.3168299999999817,2.5249999999999773,2.4178784629233405,2.418494856201505,1.0158999999999878,1.2130614788090952,3.6078448564484233,5.657600000000002,9.427819034768959
2024-12-01,0.6650270726951248,0.27409642857139715,0.43331428660269466,2.437000000000012,1.0750000000000455,0.901601428818708,0.9002017761824845,2.5392000000000507,2.883637150702498,1.984200212948167,4.037799999999947,7.43128784038629
2024-12-02,0.043814721127432676,0.4137916666666115,0.37884889254610243,0.7975999999999885,0.25,1.2271908010907282,1.2254625052758001,2.0419299999999794,2.42525394410643,1.3994729574935718,3.5258999999999787,6.1238295136450915
2024-12-03,1.934937343837987,1.3313738095237113,1.967245159017466,1.050230000000056,1.2847222222221717,0.9503505548379962,0.9509703465707844,4.154999999999973,4.624360787484534,1.2634039226203413,0.65300000000002,2.835191431269891
2024-12-04,0.16304062338906533,0.390785714285812,0.14813805599374064,0.727800000000002,0.0625,0.23170923197051252,0.2290357830920584,2.6304300000000467,3.265645855035018,1.2972327261148848,0.9737999999999829,2.2251882938335257
2024-12-05,0.6143199770464207,0.12752460317460645,0.3249999999999318,1.0190400000000182,0.4453125,0.8323670411206194,0.8327202441860209,1.9652999999999565,2.7059228957743926,1.079417108715461,0.7771999999999935,2.0825565752260218
2024-12-06,1.6655445802007307,1.6078416666666726,1.591673210472095,1.0111699999999928,0.5089285714285552,1.4343142961810145,1.4344451300408991,4.24860000000001,5.028593860090723,3.074336507256021,1.4753399999999601,0.11677576858880911
2024-12-07,0.09868668849719597,0.7694916666666813,0.7108446957298611,1.1361699999999928,1.0208333333333712,0.13261855563632707,0.13455319017066358,2.655939999999987,3.506328315862106,2.5968164755261114,0.7495999999999867,0.0913051868031971
2024-12-08,0.6575010696667505,1.9806039682537175,1.3489053050283246,0.14184999999997672,2.4583333333333712,0.9578307353424407,0.9569668984404416,3.4627699999999777,4.408576824959027,3.4493347385939614,2.056100000000015,1.3104921657087516
2024-12-09,0.37821431329689403,0.6928952380951614,0.21278394754142482,0.22130000000004202,0.3402777777778283,0.886739730170234,0.8877239025256358,3.243349999999964,4.125014408103539,3.5120143258153576,2.050100000000043,1.735937892220477
2024-12-10,0.18155100785020295,1.555923809523506,1.0263490648746938,2.415499999999952,2.375,0.4715765852056393,0.47130240642684385,2.741999999999962,3.683869460931305,3.213371293829937,1.9779999999999518,1.8281325408884186
2024-12-11,0.2901142263216343,1.5616916666666611,3.024791387453547,0.3867999999999938,2.0,0.9551974856717607,0.9548628692489274,3.2068500000000313,4.153776009602666,3.433076677782992,2.405399999999986,2.3382773498464076
2024-12-12,0.612890628197647,0.47230000000024575,0.662499999999909,0.22680000000002565,1.4910714285714448,1.3893561027941814,1.38946509926609,3.556640000000016,4.502194000116901,3.840271998403864,2.870400000000018,3.0590834269104334
2024-12-13,2.1406783029202643,2.2900452380952174,3.6829737597412304,2.732240000000047,2.5249999999999773,3.092627671417972,3.09273499470396,5.138000000000034,6.07379655811792,5.689524663194334,4.745700000000056,5.264000140171447
2024-12-14,2.767954792388764,3.547891666666601,3.100034155242156,2.5533000000000357,2.819444444444457,4.213465548868726,4.214778405780407,5.931100000000015,6.901418925131793,7.610474631669604,6.343299999999999,7.722283976258268
2024-12-15,1.26868510016061,3.1641250000000127,1.6334862323255948,0.9477500000000418,3.1597222222221717,3.3224757007690187,3.3233905697384216,4.648599999999988,5.536788606323398,7.76153989675106,6.281560000000013,8.581053721852982
2024-12-16,1.804892092472187,1.2135920871334065,2.635662468193118,1.4388000000000147,3.4652777777778283,4.105632499670946,4.104905450870092,5.252560000000017,6.084782705152975,8.710517001050562,7.538400000000024,10.016001331824668
2024-12-17,1.1097067478776808,1.2743916666665882,1.0675800219049734,0.16314999999997326,0.7604166666666288,3.7622955312087925,3.762604063193862,4.642699999999991,5.3055293470708875,8.608097800858673,7.748169999999959,10.050538158667678
2024-12-18,1.013248257709506,2.6209583333333057,0.8986851933974549,2.036799999999971,8.75,3.8398705399160917,3.838867657043579,4.56230000000005,5.022974086681188,8.647886975226356,8.698549999999955,13.791102048994162
2024-12-19,1.801640593541265,2.5998749999999973,2.2748190703487126,2.2552500000000464,4.962499999999977,4.7667673107104065,4.766154977009364,5.3332000000000335,5.425108499857288,9.380341149381593,10.305200000000013,15.702002560824894
2024-12-20,3.0178339540042316,2.094624999999951,2.2470545181167836,3.4344999999999573,4.277777777777828,6.288314749662277,6.288151729590936,6.595640000000003,6.3311215554280125,11.10563090294113,12.42664000000002,17.714470183940534
2024-12-21,2.0802701583080534,1.4788750000000164,2.2825723261042867,0.8879399999999578,2.5972222222221717,5.910387147491747,5.910883610882934,5.800700000000006,5.1169654322540055,11.466900820948808,12.230300000000057,18.55679605444766
2024-12-22,0.6200974518941393,1.5717083332000357,0.37146682446757495,1.889159999999947,3.0375000000000227,4.724122300518729,4.723079805127213,4.340900000000033,3.1751724278913116,10.52286784415628,11.20799999999997,17.959237529762618
2024-12-23,0.6223544520187261,0.6637016647999872,2.8763879549309195,1.7541499999999814,4.025495622222138,3.36816637291804,3.366261533301781,2.9062999999999874,1.1451140918551346,8.555699837154066,10.604060000000004,15.95892499553554
2024-12-24,0.7859524197104975,0.1442500000000564,0.5309788995950839,0.9750400000000354,1.4196428571428896,2.7773968303986294,2.7747962052128514,2.406600000000026,0.07628056002488393,6.764339500442702,10.655639999999948,13.809943264654294
2024-12-25,1.6048913722986526,2.1195574783999973,0.20559403350239336,2.76400000000001,2.625,1.511181620765683,1.5089809800253988,1.2532300000000305,1.6016682771341948,4.285989703364521,9.060240000000022,10.826236946574568
2024-12-26,3.5859759042498354,2.193645390399979,1.814732278336237,4.866759999999999,0.2097440600000482,1.1041580948519822,1.1069834608173323,1.1293299999999817,4.389589529489513,0.2513322795472277,5.082639999999969,6.113082401953648
2024-12-27,4.859053635283999,2.886324805866707,3.7815582424049126,3.9080999999999904,3.0178571428571104,3.4373151782963305,3.44121532372651,2.961599999999976,6.546772253764175,4.283028617326863,0.7477000000000089,0.4777196863738027
2024-12-28,3.95361366295856,3.396166666666545,3.102303277941246,4.35895000000005,4.875,3.7823043079622494,3.7861118494532775,2.646060000000034,6.4904213886647995,7.206272226308215,1.6255499999999756,3.8848286579992646
2024-12-29,0.1590381600553883,0.13789404761894275,1.987638313674438,1.8419000000000096,1.3046875,0.8965187625524322,0.8985944889057009,0.7622000000000071,3.264661497621205,6.116503687029308,0.18195000000002892,4.125169951986777
2024-12-30,3.2933609391388927,4.031214285714327,4.293115533221908,1.9758000000000493,4.133928571428555,2.62765787364674,2.628959226807524,4.2871000000000095,0.21260918816903995,2.2535297635701,3.0738999999999805,0.8623001758727469
2024-12-31,1.6175979187852363,2.9701845238095075,1.9502545631506791,0.7046500000000151,5.0125000000000455,1.4409337369554578,1.4379965243853121,0.2320999999999458,4.208117440909177,4.155686143217395,0.007399999999961437,2.5214807505560657
2025-01-01,5.870366097736337,2.910555952380946,2.017151125472992,7.3443600000000515,3.1354166666666288,6.167679139754455,6.170403154119867,4.7153299999999945,8.511043963484894,9.073912644817938,4.3858000000000175,7.798360487744276
2025-01-02,0.9884271962042703,0.9176666666664914,1.3149575734928476,0.23850000000004457,1.8125,2.638811665012099,2.6426214080778436,0.40430000000003474,4.2299421849807,8.114398248652947,2.681100000000015,8.243578125882209
2025-01-03,3.152782893661197,4.399650000000065,4.496469800540126,3.788699999999949,4.3359375,1.493288772992173,1.4953122764728732,3.8138000000000147,0.023190626768609945,4.064923267031418,0.25679999999999836,4.900315082615293
2025-01-04,0.6139211163033451,0.2328023809525348,0.08285480777465182,0.15390000000002146,1.1499999999999773,0.14934341236164528,0.1460091976559852,1.7259500000000116,1.832222923436916,3.3713263247392433,0.2518999999999778,3.8036398949492423
2025-01-05,0.6758451238026737,0.6079464285713811,0.3341939813827821,1.9065600000000131,0.125,1.2598268409661841,1.2599586565125946,0.5361299999999574,2.753008966603602,3.481091451417683,0.7019000000000233,3.7380491327809295
2025-01-06,1.1494996048237454,1.324416666666707,1.7662226564409593,0.9104999999999563,1.1527777777778283,0.47913622447936177,0.47915656575310095,2.3490000000000464,0.8540553158802595,1.7521358569254062,0.6011999999999489,2.221527815181844
2025-01-07,1.7422213649130072,1.7191249999999627,1.1975492623902255,1.1629599999999982,5.276785714285666,2.045737649518969,2.044090742157209,0.35350000000005366,3.4958368947169447,3.439093459261585,1.675799999999981,3.7937195143038025
2025-01-08,2.1912058770016074,0.41315833333317187,0.7359807997486314,2.7409000000000106,0.359375,2.8890021799663828,2.890853752343446,0.9635600000000295,3.936068360618947,4.712045903700641,2.974199999999996,5.278853815156708
2025-01-09,0.0020910817229378154,1.5409833333333154,0.9869025871971644,0.8157999999999674,2.0277777777778283,1.10459037605699,1.1050811632493378,1.0842000000000098,1.844444124137226,3.793756689642123,2.5564600000000155,4.872249554386713
2025-01-10,1.4098202858401692,0.54510833333336,0.18203174847803893,1.6437399999999798,1.5357142857143344,0.44567390717281796,0.44688960375378883,2.60015999999996,0.21290280968423758,1.8691499658185649,1.3547999999999547,3.0150274034957647
2025-01-11,1.7303840712690999,2.6041249999999536,0.7883186672081592,0.33954000000005635,1.875,1.216874021793842,1.218532398693469,3.1562000000000126,0.5061736226396079,0.020487921426251887,0.03880000000003747,0.8198095278061146
2025-01-12,0.40518530134590947,0.9272083333330556,0.35128580424873235,1.2488399999999729,0.3125,0.37855112727595497,0.3799727233779322,2.0656999999999925,0.4661746460451468,0.33749034652214505,0.043400000000019645,0.07195154976545837
2025-01-13,0.9763203869940753,0.13077976190470508,0.5071984816003123,0.37383999999997286,0.5625,0.8736911747864724,0.8737106167254751,0.7458000000000311,1.7088874119054935,0.5332943349056904,0.8605000000000018,0.7088271831142947
2025-01-14,0.24531716812566629,0.4625500000000784,0.6303990930327927,0.31133999999997286,0.625,0.1516942676622648,0.15095745738176447,1.8830000000000382,0.5357766927648981,0.07481703716143784,0.10779999999999745,0.17867312820055758
2025-01-15,0.9028552724533938,0.6083750000000236,0.6875,0.9988399999999729,0.0625,0.9355849216794923,0.9363785447942519,2.6036000000000286,0.15616370949749125,0.9879156913320912,0.6382399999999961,0.7953647369814689
2025-01-16,3.202932271492955,3.0168083333333016,2.396830504737977,4.686339999999973,2.9500000000000455,3.4903705363133213,3.4910117206679843,5.017699999999991,2.590955295915137,4.08151403779425,3.6842000000000326,4.158830742196869
2025-01-17,1.5843875835677181,2.4795833333332666,2.584387997712838,3.431100000000015,2.0625,2.66329349964667,2.6658323043826613,3.736940000000004,1.2598070517940414,4.738115181599483,4.192699999999945,5.459866810217477
2025-01-18,5.260487544897728,6.286749999999984,7.414904046545644,5.5797999999999774,3.8229166666666288,6.640878540535141,6.640581117432816,7.507259999999974,5.0000511986881975,9.418072570005734,9.568049999999971,10.668908758913858
2025-01-19,4.275981026869431,4.073624999999993,1.237176762123113,1.2655600000000504,4.173611111111086,6.858720566744637,6.8625997410650825,6.999199999999973,4.203310868705216,11.634404755064338,12.146240000000034,13.822613271890873
2025-01-20,2.100338500199882,2.4501249999999573,3.4074556004102305,2.2626299999999446,3.3125,5.455147714999043,5.455469927296576,5.053829999999948,2.0714815324529354,11.840878691811781,12.932800000000043,15.09381654989022
2025-01-21,6.565675952109814,6.457897711733267,5.003380912213743,4.165160000000014,5.58035714285711,10.11513256917317,10.11434523756725,9.461360000000013,6.095186282130044,16.5541214736279,16.92229999999995,20.270415433319613
2025-01-22,2.625638199012485,2.256033333333278,4.1507146909652874,3.5717799999999897,4.708333333333314,7.418244523118403,7.421606738771914,5.906900000000007,2.0246394041159874,15.756962641695964,13.9332,20.526620192726227
2025-01-23,0.32270857000031583,2.3955000012002188,3.711818151070702,0.053920000000005075,3.616071428571388,5.090855350324887,5.0879304352613985,3.32204999999999,0.832977735145505,13.576349485287608,13.775939999999991,19.000521591119195
2025-01-24,4.605540615578548,5.486749999999972,6.117629119851983,5.128229999999974,6.140625,8.884802066225916,8.882151550809738,7.159850000000006,2.504578515658011,15.788744694919671,18.040250000000015,20.98105394669767
2025-01-25,0.4534616785040839,1.3685980842000163,1.0674782563124268,2.4947500000000105,0.9017857142857224,4.3533166345503105,4.354510383199909,2.104219999999998,3.051048309668772,11.753098035713663,13.604829999999993,17.302591729729613
2025-01-26,2.8198520015001804,4.642125000000021,4.656384706149026,3.849519999999984,4.512499999999989,6.681098561242379,6.675598509370104,4.659969999999987,0.6375139015729019,12.462238820807727,15.030300000000011,20.6723220858907
2025-01-27,2.5269933900153205,4.5352903688000765,5.394541882113288,4.45780000000002,7.953081866666707,1.4986574162005013,1.4991798108109151,0.7658400000000256,6.571286419519993,6.6448709653485025,8.874180000000024,21.37610652236708
2025-01-28,6.720307901157582,8.072655477199987,9.413650804852523,5.5204499999999825,4.439676942857147,4.040112968834023,4.0469474702657635,5.764130000000023,11.614254350935141,1.3621615406499927,2.5534000000000106,9.417111428409214
2025-01-29,6.388260666614428,9.057999999999993,5.840888214782979,6.735569999999996,6.7734375,7.398606541233903,7.391991730413224,6.737300000000005,0.17162409566287806,5.361153791039612,10.553600000000017,10.565000158144414
2025-01-30,7.870910373907805,9.156806752333353,7.949938446249121,6.258969999999977,2.857142857142776,10.416665000628711,10.423514505535081,8.944669999999974,2.077682620562882,10.420309273404484,13.9923,13.955592476357424
2025-01-31,2.8725341280589873,4.026349998400008,4.629584670623615,3.645050000000026,4.9375,6.252025614341392,6.253693200490147,3.8612400000000093,2.0288634819198137,9.911150435725574,13.476650000000006,15.115192303434696
2025-02-01,0.7732929706484697,0.19569940399992447,1.315999744598912,1.0878599999999778,0.1640625,2.379880765034102,2.3776086964508636,0.7706999999999766,5.625021341259128,6.189043177456995,10.444979999999987,12.830474727460569
2025-02-02,3.103156381277472,1.4879563926667174,1.1316916200112246,1.5820600000000127,0.28125,0.6617011472621925,0.6658283181012052,1.5897800000000188,8.232134479689876,1.149519359385522,6.128539999999987,8.661328111992873
2025-02-03,3.565844411511705,2.4100194264000265,0.8655921342481179,0.5498999999999796,2.6374999999999886,5.178671727040978,5.174057345165522,4.534400000000005,2.006882844685265,4.109870807651987,9.723850000000027,11.774992501417216
2025-02-04,4.15974383364204,4.331416666666712,0.4825239800853751,5.306820000000016,5.274999999999977,6.486396938138739,6.489298803098791,5.6284200000000055,1.014996717817553,6.102778392051903,10.42383000000001,13.611936483269687
2025-02-05,2.6254134077340723,0.19974999999999454,2.1605161715327768,0.04370000000000118,1.3839285714285552,5.09436817482333,5.094407585929844,4.107300000000009,2.141922116420517,6.286043318602822,10.226139999999987,13.168621860544022
2025-02-06,4.884241968860806,4.4112499999999955,3.220695612015902,1.9945000000000164,5.800000000000011,7.307344101631543,7.306396324324908,6.886230000000012,0.576692821695417,8.712372976206098,12.852359999999976,15.5141711805868
2025-02-07,1.8393043458904117,0.03100000000000591,0.6750896251136282,0.48306000000002314,1.4991582571428808,4.608265642171773,4.609540077169186,4.335170000000005,1.782586364140002,7.053825760388463,11.342600000000004,14.188873399570411
2025-02-08,3.63593768165606,7.735625000000027,3.8958792310675108,3.362700000000018,6.006944444444457,1.342251611097936,1.3452850512042005,1.5702800000000252,6.901553766489712,0.6841597556773422,6.072999999999979,7.487151736802389
2025-02-09,7.252132199196922,4.511124999999993,9.891834523307523,10.167880000000025,4.705357142857167,5.746997998700351,5.753024249069654,5.925139999999999,11.000439811934768,7.0209941345626135,0.352170000000001,0.9845958853723005
2025-02-10,8.673727191651096,6.6911249999999995,9.24138569144219,3.5932999999999993,5.270833333333314,7.821487565138682,7.827536042549696,8.189399999999978,13.15756118028662,13.47121215573452,5.94965000000002,8.466612785149152
2025-02-11,2.436542329228189,0.6360000000000241,4.9260783822318785,0.8473500000000058,1.2124999999999773,2.1091110626459795,2.1134941962690164,2.7133999999999787,8.040802846047313,11.5022627691813,3.9456500000000005,7.693713181284295
2025-02-12,1.9101789202827035,1.8167500000000132,1.4301487489785814,2.5507499999999936,4.696428571428555,2.6767228558620673,2.679891351641629,1.869799999999998,4.271915238332326,6.326031736128982,0.48570000000000846,2.874692235554676
2025-02-13,1.204607862284604,0.2956249999999727,4.091132315983543,1.65300000000002,3.125,0.049470005293130725,0.045308762318200024,0.7499700000000189,6.752341570629483,5.904898207436759,1.6072399999999902,2.7839717938499575
2025-02-14,5.551436885309101,3.4438907950000157,8.535363668666264,2.2494800000000055,2.9375,4.713339919632915,4.713814743888577,5.249019999999973,11.176027684601308,9.47036378507272,5.532699999999977,7.146713428321505
2025-02-15,0.8143783717096085,5.086321428571409,6.852808215988659,2.344850000000008,6.050000000000011,0.5805412390013771,0.5833200150548237,1.0752299999999764,7.044226222148723,6.902760215761873,3.0080300000000193,5.527655931545894
2025-02-16,2.1140989667189274,1.9896249999999895,0.021134946496658813,1.662399999999991,0.17500000000001137,1.412930746756615,1.4094139456091739,2.059599999999989,8.412043712599313,6.940312354328626,4.386799999999994,5.5662154176251875
2025-02-17,4.3009975494359765,3.560275000000047,2.671519891277228,1.3784499999999866,0.4765625,3.9513079615413744,3.9517186971521596,4.449099999999987,10.746214317338683,8.762556882774106,6.518129999999985,8.110457337846242
2025-02-18,4.442387251499781,0.4386250000000018,1.1120029400962608,1.9826400000000035,1.8999999999999773,4.490421744158425,4.491351722765899,4.970799999999997,11.532722894485062,10.12183216372489,8.027949999999976,10.103554762009992
2025-02-19,3.7373294436439437,0.534133524399806,2.5886995215906836,2.1218000000000075,1.9825133499999765,4.138772250805459,4.138976048326072,4.476260000000025,11.492666748886336,10.474017906550614,8.555900000000008,11.03504408187797
2025-02-20,3.8067764879183983,4.553736091199994,6.247984714734912,0.34894000000002734,4.458333333333314,4.4872718553230015,4.486598163974065,4.1606800000000135,12.014723691390998,10.9462219990491,9.241359999999986,12.025200252352306
2025-02-21,3.3154585992268153,4.4651250000000005,2.4687797512643783,2.1983599999999797,2.2916666666666856,4.3784738486587,4.378013913293273,3.865880000000004,12.172784465684515,10.873220778310383,9.264599999999973,12.534329914549005
2025-02-22,0.422600601189572,0.36055910300001415,1.0167439073084097,2.1591000000000236,2.859375,1.777159648041902,1.7760498512705567,1.210300000000018,9.690089840887936,8.117360519229806,6.869419999999991,10.687995193341578
2025-02-23,0.2246535502684992,0.08499999999997954,2.2586153503024207,2.8607000000000085,0.4375,1.3518253947574976,1.348430516971007,0.904200000000003,9.376823726645398,6.233686104957826,5.97014999999999,9.801808996082059
2025-02-24,3.0362255789350456,2.6428267759999926,3.560919638062387,5.719569999999976,0.25,4.11199770589451,4.110041748346816,3.73108000000002,12.006257372322011,7.561303666722154,7.912199999999984,12.051478221545494
2025-02-25,2.485177947095508,3.5325414216000013,0.7349624003186932,1.2008000000000152,5.705357142857224,4.060639673032711,4.061233310838986,2.9112200000000144,11.73866279675019,7.8173854884796015,8.285739999999976,13.597103089603138
2025-02-26,2.513486570001419,4.025000563599974,4.961600200934697,2.241330000000005,5.5625,4.30144190873682,4.300341495425414,3.1777000000000157,11.952358136792895,8.341056098614104,9.375,15.2432246198656
2025-02-27,0.9410301467784166,1.3719402081999874,0.12985116905889527,3.416629999999998,3.8100074249999807,3.065827245746732,3.065331436801614,2.095520000000022,10.58057671963769,7.207269615250482,8.623719999999992,15.418605875786284
2025-02-28,0.8556551452587087,1.6684187535998376,2.4177437866520677,1.9381399999999758,4.327050799999995,1.2215896317441093,1.219410399799699,0.020050000000026102,8.541110132504912,4.833309444527686,6.868839999999977,11.751516418452013
2025-03-01,4.984170693651322,6.684617868866496,13.243530402667716,7.719820000000027,12.987411859999895,6.721726534439881,6.7189067982432675,5.187160000000006,13.893694364615442,8.96172579025233,11.54797000000002,11.593302517757593
2025-03-02,1.801393188555096,2.151999999999987,2.1327438782867034,2.386799999999994,2.4642857142857224,4.640664489354947,4.643871965599999,3.7326400000000035,11.134735350021515,8.351019292392664,9.790200000000027,7.051379786426139
2025-03-03,4.293468646156498,2.3115000000000236,2.4202561339482145,2.236499999999978,0.3854082142856896,1.4581612120997534,1.460905000294872,2.3166499999999814,4.948142075271392,2.644575040025984,4.148399999999981,0.4187241022240755
2025-03-04,3.527642836176142,4.985890799429228,3.0455449533082515,1.493380000000002,6.462499999999977,1.8611040737029043,1.8668617191602834,3.5030800000000113,4.348736247344959,0.7259404955480022,1.6715399999999931,1.2806994739841002
2025-03-05,1.585109898418466,0.04514999999997826,0.5546906880037454,0.7711499999999774,0.6666666666666856,0.6683403887615214,0.6709476138673267,1.8198199999999929,5.289266906232967,1.9281692833557713,0.605259999999987,4.247122758158014
2025-03-06,0.8963958983447924,0.6934158764763083,0.5931617001530753,0.7840600000000109,1.1000000000000227,0.31151357199087215,0.3127519927729736,1.2571699999999737,5.526285131706004,2.3845035668522883,0.023070000000018354,4.649006968252422
2025-03-07,0.277354263861298,0.7831899476666422,0.5799659749465604,0.7465500000000134,0.508928571428612,0.12551083076317582,0.12471788582757881,0.7151000000000067,5.91102057081514,2.1739300004638267,0.057950000000005275,4.751041789227543
2025-03-08,0.07409021367129753,2.157950000000028,2.422293220356096,0.10106999999999289,1.2767857142857224,0.29936276086431235,0.2991351390954833,0.5250500000000216,6.0390356298926235,1.8536325484947724,0.08679999999998245,4.982508448113322
2025-03-09,0.5740297383579787,0.5780083333332868,0.8147770919138111,1.4751600000000167,3.4499999999999886,0.19881378849458997,0.19903993547922028,1.0338399999999979,5.438522698060694,2.0688737495145233,0.6088599999999929,4.585694337896484
2025-03-10,0.8020787766741364,2.404350000000022,1.6449826528643143,1.988459999999975,2.625,1.0590862209859324,1.0584201480669435,0.2819799999999759,6.710875492576747,0.784600211305019,0.5077200000000062,5.493221740706986
2025-03-11,2.9816556132471987,0.2716916666666407,1.8443843915952698,3.1589399999999728,2.4791666666666856,3.4804898928824173,3.481318907534387,2.5677800000000275,8.996287909704392,2.249053707527594,3.055630000000008,8.369083270140777
2025-03-12,0.15332648362567625,0.9796166666666295,1.1753841152428777,0.6999999999999886,0.9624999999999773,1.0301286772029243,1.032094570296067,0.304079999999999,6.190004228292025,1.4454397029201687,1.6768799999999828,7.8973280517919875
2025-03-13,0.7425894562130111,1.7482357142857268,2.5617812407857627,0.6018000000000256,1.6015625,0.2559241881086223,0.25405858716248986,1.0475000000000136,5.448159913254415,0.7577693226971292,1.418200000000013,7.150214355163939
2025-03-14,2.4030104261422025,1.9243249999998397,3.1928271614947903,2.2057800000000043,4.714285714285722,1.5761255671013146,1.5768772170628722,2.7889999999999873,3.4818922353741755,1.6255119670697127,0.8093999999999824,4.354913030037494
2025-03-15,2.0037742475929576,0.9667916666666656,0.1273552107321052,1.2422799999999938,0.0,1.771995564368524,1.7744644662088263,2.666999999999973,3.4678545401026213,2.927625571032479,1.7468999999999824,2.439281695654188
2025-03-16,0.6564822762870222,1.0348333333333812,1.1801842979874664,1.7221700000000055,0.7604166666666856,0.799884547714214,0.8008003827302446,1.4537000000000262,4.488473486599787,2.8658992329000057,1.8099700000000212,1.8246472011546757
2025-03-17,1.1866316041901541,0.3384166666666033,0.7161054446286244,2.6064499999999953,0.19791666666668561,0.9851200997428577,0.9851426294211478,0.3857699999999795,6.265770609007291,1.0892082367836906,0.3667300000000182,3.2512962520904125
